Miles,1.57672251E8
Gallons,3.89482175E8
Aircraft Days,35405.0
Widebodies,4232577.0
Pilots (000),476877.0
Salaries and Wages (000),315330.0
Pilot Training (000),7241.0
Benefits and Payroll Taxes (000),118200.0
Per Diem/ Personnel (000),36106.0
Purchased Goods (000),2588234.0
Fuel/Oil (000),2504636.0
Insurance (000),6559.0
Other (inc. Tax) (000),77039.0
Maintenance (000),734582.0
Labor (000),58994.0
Materials (000),99651.0
Third Party (000),312475.0
Total Direct (000),470642.0
Burden (000),263940.0
Aircraft Ownership (000),420355.0
Rentals (000),131025.0
Depreciation and Amortization (000),289330.0
Other (000),12529.0
Aircraft In Fleet,117.0
Seats Per Departure,273.0
Average Stage Length,3476.0
Gallons of Fuel Per Block Hour,2266.0
Load Factor,1.0
Block Hours,12.0
Airborne Hours,12.0
Departures,2.0
Block Hours,529971.0
Airborne Hours,530750.0
Departures,73871.0
RPMs,5.8182879662E10
ASMs,7.0199305243E10
Miles,2.56777246E8
Gallons,1.200855919E9
Aircraft Days,42702.0
Total Fleet,9052920.0
Pilots (000),1131894.0
Salaries and Wages (000),733376.0
Pilot Training (000),21180.0
Benefits and Payroll Taxes (000),283399.0
Per Diem/ Personnel (000),93939.0
Purchased Goods (000),5018838.0
Fuel/Oil (000),4825987.0
Insurance (000),11238.0
Other (inc. Tax) (000),181613.0
Maintenance (000),1939497.0
Labor (000),155512.0
Materials (000),270601.0
Third Party (000),885689.0
Total Direct (000),1311206.0
Burden (000),628291.0
Aircraft Ownership (000),946009.0
Rentals (000),410374.0
Depreciation and Amortization (000),535635.0
Other (000),16682.0
Aircraft In Fleet,453.0
Seats Per Departure,188.0
Average Stage Length,1371.0
Gallons of Fuel Per Block Hour,1237.0
Load Factor,1.0
Block Hours,11.0
Airborne Hours,11.0
Departures,3.0
Block Hours,1847989.0
Airborne Hours,1852850.0
Departures,550845.0
RPMs,1.17402750079E11
ASMs,1.41900231111E11
Miles,7.55202106E8
Gallons,2.285484841E9
Aircraft Days,165409.0
Number of Days,365.0
Sum of Block Hours,930107.0
Sum of Airborne Hours,933277.0
Sum of Departures,367853.0
Sum of RPMs,3.6957512698E10
Sum of ASMs,4.4761446708E10
Sum of Miles,3.40752609E8
Sum of Gallons,6.95146747E8
Sum of ACFleet,87302.0
Sum of Total AC Op,3139163.0
Sum of Pilots,435275.0
Sum of Salaries and Wages,275166.0
Sum of Pilot Training,9754.0
Sum of Benefits and Payroll Taxes,109587.0
Sum of Per Diem/ Personnel,40768.0
Sum of Purchased Goods,1563076.0
Sum of Fuel/Oil,1492542.0
Sum of Insurance,3499.0
Sum of Other (inc. Tax),67035.0
Sum of MX,775084.0
Sum of Labor,63269.0
Sum of Materials,94078.0
Sum of Third Party,394851.0
Sum of Total Direct,552080.0
Sum of Burden,223004.0
Sum of Aircraft Ownership,363329.0
Sum of Rentals,185287.0
Sum of Depreciation and Amortization,178042.0
Sum of Other,3055.0
Sum of Block Hours,387911.0
Sum of Airborne Hours,388823.0
Sum of Departures,109121.0
Sum of RPMs,2.2262357719E10
Sum of ASMs,2.693947916E10
Sum of Miles,1.57672251E8
Sum of Gallons,3.89482175E8
Sum of ACFleet,35405.0
Sum of Total AC Op,1681180.0
Sum of Pilots,219742.0
Sum of Salaries and Wages,142880.0
Sum of Pilot Training,4185.0
Sum of Benefits and Payroll Taxes,55612.0
Sum of Per Diem/ Personnel,17065.0
Sum of Purchased Goods,867528.0
Sum of Fuel/Oil,828809.0
Sum of Insurance,1180.0
Sum of Other (inc. Tax),37539.0
Sum of MX,429831.0
Sum of Labor,33249.0
Sum of Materials,76872.0
Sum of Third Party,178363.0
Sum of Total Direct,288484.0
Sum of Burden,141347.0
Sum of Aircraft Ownership,162325.0
Sum of Rentals,94062.0
Sum of Depreciation and Amortization,68263.0
Sum of Other,1597.0
Sum of Block Hours,529971.0
Sum of Airborne Hours,530750.0
Sum of Departures,73871.0
Sum of RPMs,5.8182879662E10
Sum of ASMs,7.0199305243E10
Sum of Miles,2.56777246E8
Sum of Gallons,1.200855919E9
Sum of ACFleet,42702.0
Sum of Total AC Op,4232577.0
Sum of Pilots,476877.0
Sum of Salaries and Wages,315330.0
Sum of Pilot Training,7241.0
Sum of Benefits and Payroll Taxes,118200.0
Sum of Per Diem/ Personnel,36106.0
Sum of Purchased Goods,2588234.0
Sum of Fuel/Oil,2504636.0
Sum of Insurance,6559.0
Sum of Other (inc. Tax),77039.0
Sum of MX,734582.0
Sum of Labor,58994.0
Sum of Materials,99651.0
Sum of Third Party,312475.0
Sum of Total Direct,470642.0
Sum of Burden,263940.0
Sum of Aircraft Ownership,420355.0
Sum of Rentals,131025.0
Sum of Depreciation and Amortization,289330.0
Sum of Other,4037.0
Sum of Block Hours,1847989.0
Sum of Airborne Hours,1852850.0
Sum of Departures,550845.0
Sum of RPMs,1.17402750079E11
Sum of ASMs,1.41900231111E11
Sum of Miles,7.55202106E8
Sum of Gallons,2.285484841E9
Sum of ACFleet,165409.0
Sum of Total AC Op,9052920.0
Sum of Pilots,1131894.0
Sum of Salaries and Wages,733376.0
Sum of Pilot Training,21180.0
Sum of Benefits and Payroll Taxes,283399.0
Sum of Per Diem/ Personnel,93939.0
Sum of Purchased Goods,5018838.0
Sum of Fuel/Oil,4825987.0
Sum of Insurance,11238.0
Sum of Other (inc. Tax),181613.0
Sum of MX,1939497.0
Sum of Labor,155512.0
Sum of Materials,270601.0
Sum of Third Party,885689.0
Sum of Total Direct,1311206.0
Sum of Burden,628291.0
Sum of Aircraft Ownership,946009.0
Sum of Rentals,410374.0
Sum of Depreciation and Amortization,535635.0
Sum of Other,8689.0
