Burden,434.0
Aircraft Ownership,684.0
Rentals,439.0
Depreciation and Amortization,245.0
Other,13.0
Aircraft In Fleet,569.0
Seats Per Departure,195.0
Average Stage Length,1088.0
Gallons of Fuel Per Block Hour,1382.0
Load Factor,1.0
Block Hours,10.0
Airborne Hours,9.0
Departures,4.0
Small Narrowbodies,2710156.0
Pilots (000),669258.0
Salaries and Wages (000),515538.0
Pilot Training (000),23838.0
Benefits and Payroll Taxes (000),77679.0
Per Diem/ Personnel (000),52203.0
Purchased Goods (000),772448.0
Fuel/Oil (000),670673.0
Insurance (000),4200.0
Other (inc. Tax) (000),97575.0
Maintenance (000),807724.0
Labor (000),145996.0
Materials (000),143919.0
Third Party (000),75406.0
Total Direct (000),365321.0
Burden (000),442403.0
Aircraft Ownership (000),449816.0
Rentals (000),327893.0
Depreciation and Amortization (000),121923.0
Other (000),10910.0
Aircraft In Fleet,332.0
Seats Per Departure,128.0
Average Stage Length,721.0
Gallons of Fuel Per Block Hour,923.0
Load Factor,1.0
Block Hours,10.0
Airborne Hours,8.0
Departures,5.0
Block Hours,1160935.0
Airborne Hours,969695.0
Departures,582116.0
RPMs,3.7527616E10
ASMs,5.3954505E10
Miles,4.19974756E8
Gallons,1.071180655E9
Aircraft Days,121043.0
Large Narrowbodies,1131705.0
Pilots (000),278667.0
Salaries and Wages (000),218108.0
Pilot Training (000),9618.0
Benefits and Payroll Taxes (000),34077.0
Per Diem/ Personnel (000),16864.0
Purchased Goods (000),283085.0
Fuel/Oil (000),246809.0
Insurance (000),2681.0
Other (inc. Tax) (000),33595.0
Maintenance (000),290152.0
Labor (000),48463.0
Materials (000),65576.0
Third Party (000),22340.0
Total Direct (000),136379.0
Burden (000),153773.0
Aircraft Ownership (000),276023.0
Rentals (000),189447.0
Depreciation and Amortization (000),86576.0
Other (000),3778.0
Aircraft In Fleet,92.0
Seats Per Departure,188.0
Average Stage Length,1401.0
Gallons of Fuel Per Block Hour,1053.0
Load Factor,1.0
Block Hours,11.0
Airborne Hours,10.0
Departures,3.0
Block Hours,374434.0
Airborne Hours,331288.0
Departures,112720.0
RPMs,2.0686874E10
ASMs,2.9683131E10
Miles,1.57931784E8
Gallons,3.94100967E8
Aircraft Days,33631.0
Widebodies,3275725.0
Pilots (000),750350.0
Salaries and Wages (000),603479.0
Pilot Training (000),21389.0
Benefits and Payroll Taxes (000),91008.0
Per Diem/ Personnel (000),34474.0
Purchased Goods (000),1025753.0
Fuel/Oil (000),980063.0
Insurance (000),7366.0
Other (inc. Tax) (000),38324.0
Maintenance (000),746320.0
Labor (000),120072.0
Materials (000),138642.0
Third Party (000),152170.0
Total Direct (000),410884.0
Burden (000),335436.0
Aircraft Ownership (000),740445.0
Rentals (000),424273.0
Depreciation and Amortization (000),316172.0
Other (000),12857.0
Aircraft In Fleet,145.0
Seats Per Departure,294.0
Average Stage Length,2800.0
Gallons of Fuel Per Block Hour,2460.0
Load Factor,1.0
Block Hours,11.0
Airborne Hours,11.0
Departures,2.0
Block Hours,609331.0
Airborne Hours,564156.0
Departures,103770.0
RPMs,6.3212876E10
ASMs,8.5473378E10
Miles,2.90602638E8
Gallons,1.499205972E9
Aircraft Days,53063.0
Total Fleet,7117586.0
Pilots (000),1698275.0
Salaries and Wages (000),1337125.0
Pilot Training (000),54845.0
Benefits and Payroll Taxes (000),202764.0
Per Diem/ Personnel (000),103541.0
Purchased Goods (000),2081286.0
Fuel/Oil (000),1897545.0
Insurance (000),14247.0
Other (inc. Tax) (000),169494.0
Maintenance (000),1844196.0
Labor (000),314531.0
Materials (000),348137.0
Third Party (000),249916.0
Total Direct (000),912584.0
Burden (000),931612.0
Aircraft Ownership (000),1466284.0
Rentals (000),941613.0
Depreciation and Amortization (000),524671.0
Other (000),27545.0
Aircraft In Fleet,569.0
Seats Per Departure,195.0
Average Stage Length,1088.0
Gallons of Fuel Per Block Hour,1382.0
Load Factor,1.0
Block Hours,10.0
Airborne Hours,9.0
Departures,4.0
Block Hours,2144700.0
Airborne Hours,1865139.0
Departures,798606.0
RPMs,1.21427366E11
ASMs,1.69111014E11
Miles,8.68509178E8
Gallons,2.964487594E9
Aircraft Days,207737.0
Number of Days,365.0
Sum of Block Hours,1160935.0
Sum of Airborne Hours,969695.0
Sum of Departures,582116.0
Sum of RPMs,3.7527616E10
Sum of ASMs,5.3954505E10
Sum of Miles,4.19974756E8
Sum of Gallons,1.071180655E9
Sum of ACFleet,121043.0
Sum of Total AC Op,2710156.0
Sum of Pilots,669258.0
Sum of Salaries and Wages,515538.0
Sum of Pilot Training,23838.0
Sum of Benefits and Payroll Taxes,77679.0
Sum of Per Diem/ Personnel,52203.0
Sum of Purchased Goods,772448.0
Sum of Fuel/Oil,670673.0
Sum of Insurance,4200.0
Sum of Other (inc. Tax),97575.0
Sum of MX,807724.0
Sum of Labor,145996.0
Sum of Materials,143919.0
Sum of Third Party,75406.0
Sum of Total Direct,365321.0
Sum of Burden,442403.0
Sum of Aircraft Ownership,449816.0
Sum of Rentals,327893.0
Sum of Depreciation and Amortization,121923.0
Sum of Other,9836.0
Sum of Block Hours,374434.0
Sum of Airborne Hours,331288.0
Sum of Departures,112720.0
Sum of RPMs,2.0686874E10
Sum of ASMs,2.9683131E10
Sum of Miles,1.57931784E8
Sum of Gallons,3.94100967E8
Sum of ACFleet,33631.0
Sum of Total AC Op,1131705.0
Sum of Pilots,278667.0
Sum of Salaries and Wages,218108.0
Sum of Pilot Training,9618.0
Sum of Benefits and Payroll Taxes,34077.0
Sum of Per Diem/ Personnel,16864.0
Sum of Purchased Goods,283085.0
Sum of Fuel/Oil,246809.0
Sum of Insurance,2681.0
Sum of Other (inc. Tax),33595.0
Sum of MX,290152.0
Sum of Labor,48463.0
Sum of Materials,65576.0
Sum of Third Party,22340.0
Sum of Total Direct,136379.0
Sum of Burden,153773.0
Sum of Aircraft Ownership,276023.0
Sum of Rentals,189447.0
Sum of Depreciation and Amortization,86576.0
Sum of Other,3562.0
Sum of Block Hours,609331.0
Sum of Airborne Hours,564156.0
Sum of Departures,103770.0
Sum of RPMs,6.3212876E10
Sum of ASMs,8.5473378E10
Sum of Miles,2.90602638E8
Sum of Gallons,1.499205972E9
Sum of ACFleet,53063.0
Sum of Total AC Op,3275725.0
Sum of Pilots,750350.0
Sum of Salaries and Wages,603479.0
Sum of Pilot Training,21389.0
Sum of Benefits and Payroll Taxes,91008.0
Sum of Per Diem/ Personnel,34474.0
Sum of Purchased Goods,1025753.0
Sum of Fuel/Oil,980063.0
Sum of Insurance,7366.0
Sum of Other (inc. Tax),38324.0
Sum of MX,746320.0
Sum of Labor,120072.0
Sum of Materials,138642.0
Sum of Third Party,152170.0
Sum of Total Direct,410884.0
Sum of Burden,335436.0
Sum of Aircraft Ownership,740445.0
Sum of Rentals,424273.0
Sum of Depreciation and Amortization,316172.0
Sum of Other,12173.0
Sum of Block Hours,2144700.0
Sum of Airborne Hours,1865139.0
Sum of Departures,798606.0
Sum of RPMs,1.21427366E11
Sum of ASMs,1.69111014E11
Sum of Miles,8.68509178E8
Sum of Gallons,2.964487594E9
Sum of ACFleet,207737.0
Sum of Total AC Op,7117586.0
Sum of Pilots,1698275.0
Sum of Salaries and Wages,1337125.0
Sum of Pilot Training,54845.0
Sum of Benefits and Payroll Taxes,202764.0
Sum of Per Diem/ Personnel,103541.0
Sum of Purchased Goods,2081286.0
Sum of Fuel/Oil,1897545.0
Sum of Insurance,14247.0
Sum of Other (inc. Tax),169494.0
Sum of MX,1844196.0
Sum of Labor,314531.0
Sum of Materials,348137.0
Sum of Third Party,249916.0
Sum of Total Direct,912584.0
Sum of Burden,931612.0
Sum of Aircraft Ownership,1466284.0
Sum of Rentals,941613.0
Sum of Depreciation and Amortization,524671.0
Sum of Other,25571.0
